date,session_key,y,x,z,driver_number,meeting_key
2024-04-07T05:07:40.581000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:40.902000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:41.101000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:41.341000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:41.561000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:41.982000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:42.201000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:42.341000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:42.501000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:42.701000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:42.941000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:43.122000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:43.462000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:43.861000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:44.162000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:44.441000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:44.640000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:44.881000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:45.200000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:45.480000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:45.740000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:46.021000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:46.181000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:46.541000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:46.801000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:47.081000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:47.321000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:47.521000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:47.702000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:48.002000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:48.221000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:48.421000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:48.761000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:49.021000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:49.261000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:49.581000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:49.781000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:50.041000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:50.262000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:50.422000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:50.641000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:50.821000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:51.061000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:51.321000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:51.401000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:51.740000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:52.020000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:52.221000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:52.501000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:52.781000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:53.101000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:53.281000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:53.601000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:53.982000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:54.361000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:54.681000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:54.881000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:55.201000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:55.281000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:55.521000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:55.741000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:55.902000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:56.121000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:56.402000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:56.601000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:56.841000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:57.082000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:57.282000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:57.381000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:57.700000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:58.101000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:58.520000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:58.701000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:59.001000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:59.241000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:59.481000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:07:59.721000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:00.121000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:00.301000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:00.581000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:00.741000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:01.101000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:01.322000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:01.622000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:01.862000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:02.261000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:02.521000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:02.881000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:03.242000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:03.342000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:03.721000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:03.882000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:04.141000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:04.381000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:04.761000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:05.141000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:05.401000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:05.661000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:05.920000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:06.281000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:06.481000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:06.781000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:06.981000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:07.181000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:07.602000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:07.801000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:07.961000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:08.402000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:08.481000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:08.682000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:08.962000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:09.121000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:09.441000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:09.522000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:09.782000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:10.161000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:10.501000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:10.861000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:11.020000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:11.201000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:11.481000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:11.580000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:11.860000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:12.160000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:12.361000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:12.601000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:12.801000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:13.081000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:13.282000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:13.581000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:13.842000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:14.122000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:14.501000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:14.821000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:15.021000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:15.262000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:15.502000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:15.802000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:16.082000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:16.421000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:16.602000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:16.882000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:17.122000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:17.401000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:17.620000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:17.860000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:18.041000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:18.241000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:18.461000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:18.721000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:18.941000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:19.141000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:19.481000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:19.761000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:20.181000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:20.501000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:20.541000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:20.881000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:21.261000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:21.561000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:21.841000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:22.141000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:22.582000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:22.941000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:23.102000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:23.362000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:23.581000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:23.800000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:23.961000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:24.120000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:24.400000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:24.541000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:25.061000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:25.361000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:25.701000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:26.041000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:26.201000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:26.501000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:26.581000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:26.882000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:27.061000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:27.341000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:27.702000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:27.861000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:28.101000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:28.582000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:28.981000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:29.182000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:29.422000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:29.702000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:29.962000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:30.340000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:30.561000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:30.960000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:31.180000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:31.480000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:31.801000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:32.101000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:32.341000+00:00,9496,-2336,2788,830,22,1232
2024-04-07T05:08:32.661000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:33.021000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:33.221000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:33.581000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:33.841000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:34.242000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:34.401000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:34.621000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:35.021000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:35.201000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:35.441000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:35.642000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:35.862000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:36.081000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:36.321000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:36.601000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:36.940000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:37.101000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:37.301000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:37.541000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:37.740000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:38.081000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:38.280000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:38.541000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:38.681000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:38.981000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:39.402000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:39.641000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:40.021000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:40.281000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:40.542000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:40.701000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:41.021000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:41.241000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:41.521000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:41.761000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:41.942000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:42.101000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:42.381000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:42.581000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:42.821000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:43.062000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:43.262000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:43.581000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:43.881000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:44.181000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:44.421000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:44.621000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:44.840000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:45.061000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:45.401000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:45.661000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:45.901000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:46.341000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:46.701000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:46.881000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:47.141000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:47.361000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:47.582000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:47.902000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:48.101000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:48.422000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:48.662000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:48.921000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:49.202000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:49.622000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:49.842000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:49.981000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:50.240000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:50.661000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:50.981000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:51.201000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:51.401000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:51.661000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:51.721000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:52.061000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:52.301000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:52.521000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:52.701000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:52.861000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:53.022000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:53.241000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:53.481000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:53.641000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:53.842000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:54.021000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:54.221000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:54.422000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:54.702000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:54.881000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:55.242000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:55.441000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:55.641000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:56.002000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:56.261000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:56.621000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:56.921000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:57.161000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:57.381000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:57.701000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:58.061000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:58.221000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:58.621000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:59.021000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:59.421000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:59.641000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:59.822000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:08:59.961000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:00.221000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:00.501000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:00.881000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:01.121000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:01.421000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:01.661000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:01.881000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:02.062000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:02.221000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:02.562000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:02.741000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:02.962000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:03.142000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:03.560000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:03.781000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:03.981000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:04.160000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:04.420000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:04.601000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:05.021000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:05.221000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:05.561000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:05.721000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:06.041000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:06.221000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:06.381000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:06.622000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:06.861000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:07.182000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:07.561000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:07.841000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:07.982000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:08.262000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:08.481000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:08.701000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:08.902000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:09.021000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:09.241000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:09.402000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:09.762000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:10.161000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:10.521000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:10.901000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:11.121000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:11.281000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:11.480000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:11.761000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:12.161000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:12.361000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:12.601000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:13.001000+00:00,9496,-2336,2789,830,22,1232
2024-04-07T05:09:13.182000+00:00,9496,-2336,2789,830,22,1232
